"BlockID","SiteID","FragSize","SizeClass","ForestProp1km","FragRatio1km","Hunted","BrowseProb","ScatPredict","PointID","Latitude","Longitude","CornerFlagged","Year","SurveyDate","Soil","Rock","Fern","Herbaceous","Coniferous","Deciduous","Moss","Laurel","Tree","TreeGenus","TreeSpecies","TreeFamily","DBH","Height","Branches1_2m","Dead"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",NA,"1.38","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","2.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae",NA,"1.28","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae","1.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.23","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.06","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Quercus velutina","Quercus","velutina","Fagaceae",NA,"1.05","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","4.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","1.50",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.26","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","4.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","1.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.94","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.53","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","4.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.34","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.92","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.61","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.87","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","1.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","2.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","1.50",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","4.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","6.60",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.79","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.63","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.18","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","1.50",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","1.30",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","1.60",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Aronia arbutifolia","Aronia","arbutifolia","Rosaceae",NA,"1.53","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.52","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Aronia arbutifolia","Aronia","arbutifolia","Rosaceae",NA,"1.34","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","0.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Quercus velutina","Quercus","velutina","Fagaceae",NA,"1.08","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae",NA,"1.48","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.93","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","4.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae",NA,"1.39","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae","3.50",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","8.40",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","2.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","1.60",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.49","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_10_2","41.890480","-72.325081","NW","2018","2018-07-20","15","0","30","0","5","50","0","0","Quercus alba","Quercus","alba","Fagaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_2","41.891121","-72.322853","NW","2018","2018-07-20","25","5","40","5","15","5","5","0","Quercus rubra","Quercus","rubra","Fagaceae","8.00",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_2","41.891121","-72.322853","NW","2018","2018-07-20","25","5","40","5","15","5","5","0","Betula alleghaniensis","Betula","alleghaniensis","Betulaceae","5.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_2","41.891121","-72.322853","NW","2018","2018-07-20","25","5","40","5","15","5","5","0","Vaccinium corymbosum","Vaccinium","corymbosum","Ericaceae","0.70",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_2","41.891121","-72.322853","NW","2018","2018-07-20","25","5","40","5","15","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.01","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","1.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","0.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus rubra","Quercus","rubra","Fagaceae","39.20",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","0.50",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Betula alleghaniensis","Betula","alleghaniensis","Betulaceae","11.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae",NA,"1.13","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","0.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Ulmus americana","Ulmus","americana","Ulmaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus bicolor","Quercus","bicolor","Fagaceae","34.20",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus bicolor","Quercus","bicolor","Fagaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Betula alleghaniensis","Betula","alleghaniensis","Betulaceae","8.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.28","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae",NA,"1.25","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus velutina","Quercus","velutina","Fagaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Ostrya virginiana","Ostrya","virginiana","Betulaceae","5.90",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Ostrya virginiana","Ostrya","virginiana","Betulaceae","3.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.23","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae",NA,"1.58","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Betula alleghaniensis","Betula","alleghaniensis","Betulaceae","9.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.40",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.20",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus velutina","Quercus","velutina","Fagaceae","33.30",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Acer saccharum","Acer","saccharum","Aceraceae","2.50",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Acer saccharum","Acer","saccharum","Aceraceae","3.50",NA,"no","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.12","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.26","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.30","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.30","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.50","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.40","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.05","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.39","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae",NA,"1.00","yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","0.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae","0.90",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.10",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carya glabra","Carya","glabra","Juglandaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","2.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","0.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Hamamelis virginiana","Hamamelis","virginiana","Hamamelidaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.40",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","3.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","2.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.30",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Quercus alba","Quercus","alba","Fagaceae","0.80",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Carpinus caroliniana","Carpinus","caroliniana","Betulaceae","1.00",NA,"yes","no"
"NH","TCM","108.697","medium","0.747","1.897","yes","0.165","0.026","NH_TCM_13_1","41.891060","-72.323112","NE","2018","2018-07-20","65","5","5","10","5","5","5","0","Pinus strobus","Pinus","strobus","Pinaceae","1.00",NA,"yes","no"
